step,x1_real,x2_real,u_real,x1_ref
326,-2.0786803,-3.1782153,-2.2425997,-1.9876769289225082
327,-2.0786653,-3.131031,-2.2275863,-1.9696155060244163
328,-2.1152904,-3.1866934,-2.2301047,-1.9436231366470833
329,-1.9500144,-3.0605097,-2.2000124,-1.9098044828881477
330,-1.9259706,-2.944366,-2.1769843,-1.8682957205302135
331,-1.9408612,-2.9946904,-2.1070437,-1.8192639907090364
332,-1.8702593,-2.835414,-2.0629253,-1.762906726895164
333,-1.8986421,-2.8572314,-2.0203393,-1.6994508598990288
334,-1.9028279,-2.8639479,-1.9274504,-1.6291519041006717
335,-1.7684708,-2.7502263,-1.8568558,-1.5522929285835132
336,-1.7842994,-2.570608,-1.7521425,-1.4691834173150664
337,-1.6910394,-2.4978635,-1.6418352,-1.380158022964224
338,-1.5879998,-2.3891354,-1.5219498,-1.2855752193730792
339,-1.4141041,-2.0867615,-1.406876,-1.1858158581092804
340,-1.323867,-1.7603981,-1.2702701,-1.0812816349111949
341,-1.2030377,-1.6524329,-1.1497899,-0.9723934722009376
342,-1.1263455,-1.6530105,-0.9811661,-0.8595898241783438
343,-0.9685228,-1.3639077,-0.8166073,-0.7433249113206545
344,-0.8017492,-1.2036806,-0.68275636,-0.6240668913969741
345,-0.7076972,-1.001166,-0.5165342,-0.5022959743621588
346,-0.5920188,-0.753904,-0.35453624,-0.3785024887208195
347,-0.5015014,-0.61986494,-0.20946197,-0.2531849071474981
348,-0.30891126,-0.517456,-0.07593141,-0.12684783931312904
349,-0.2201974,-0.26362526,0.020172056,-4.898587196589413e-16
350,-0.08388576,0.016544402,-0.0119801,0.0
351,-0.055062182,0.09168136,0.022790186,0.0
352,-0.077089064,0.1702751,0.0106847985,0.0
353,0.011453309,-0.08136978,-0.0015887652,0.0
354,-0.07593074,-0.027315613,-0.016196996,0.0
355,-0.018402344,-0.016330589,0.0077036694,0.0
356,0.037048582,0.20510441,-0.016689086,0.0
357,-0.06253,-0.06097574,-0.008097668,0.0
358,-0.038564503,-0.033349488,-0.008184889,0.0
359,-0.09297941,0.0055547794,-0.013573178,0.0
360,-0.021606596,0.05113609,-0.02412008,0.0
361,-0.034783155,-0.017020859,-0.02626177,0.0
362,-0.06081895,0.07118344,-0.0042825327,0.0
363,-0.029482407,0.071158744,-0.019144177,0.0
364,-0.075123765,-0.15000057,-0.02369919,0.0
365,-0.05289663,-0.015274145,-0.0084067825,0.0
366,-0.07324507,0.019059086,-0.011623423,0.0
367,-0.13475902,-0.1824735,-0.0022348538,0.0
368,-0.05896426,0.008456898,-0.032763567,0.0
369,-0.025871081,0.19147421,-0.024806459,0.0
370,0.0052624717,0.16819383,-0.012340926,0.0
371,0.12265162,0.1105173,-0.020826835,0.0
372,-0.027952423,0.22891565,-0.023443867,0.0
373,0.015966663,-0.19037431,-0.031704217,0.0
374,0.02155596,0.010705739,-0.050235707,0.0
375,-0.08085768,0.0023996574,-0.027228793,0.0
376,-0.05299995,-0.016303726,-0.036972836,0.0
377,-0.10563095,-0.04101129,-0.01053067,0.0
378,-0.051253,-0.28024307,-0.2708238,0.0
379,-0.12041811,-0.26903394,-0.8406713,0.0
380,-0.5099769,-0.8768429,-1.5032111,-2.0
381,-1.0250661,-1.7862337,-1.490735,-2.0
382,-1.3064883,-2.0196812,-1.4491367,-2.0
383,-1.3727896,-1.8987782,-1.4419105,-2.0
384,-1.2974722,-1.8583108,-1.4646301,-2.0
385,-1.2835655,-2.022995,-1.5011693,-2.0
386,-1.339,-2.13249,-1.4824445,-2.0
387,-1.4028747,-2.0653274,-1.5112494,-2.0
388,-1.3730528,-2.2362082,-1.5047927,-2.0
389,-1.4130979,-2.0582054,-1.5470184,-2.0
390,-1.4366983,-2.0690365,-1.5685246,-2.0
391,-1.4663177,-2.0842688,-1.5848298,-2.0
392,-1.4036698,-2.2265437,-1.6321349,-2.0
393,-1.4794967,-2.247844,-1.5916706,-2.0
394,-1.4873207,-2.204896,-1.6391162,-2.0
395,-1.4632825,-2.239794,-1.6507533,-2.0
396,-1.4727849,-2.3521006,-1.7197016,-2.0
397,-1.492081,-2.3468254,-1.6892406,-2.0
398,-1.4525058,-2.3479347,-1.7374202,-2.0
399,-1.5167476,-2.3863516,-1.7341046,-2.0
400,-1.5216204,-2.3349593,-1.7882684,-2.0
401,-1.5919225,-2.298703,-1.8011979,-2.0
402,-1.6736565,-2.3815517,-1.798349,-2.0
403,-1.608424,-2.382796,-1.8225297,-2.0
404,-1.7032815,-2.4091346,-1.829657,-2.0
405,-1.7029811,-2.4593933,-1.8466766,-2.0
406,-1.7537415,-2.5297923,-1.838541,-2.0
407,-1.6769063,-2.4200604,-1.8563102,-2.0
408,-1.6489494,-2.4780383,-1.8930506,-2.0
409,-1.6186328,-2.419787,-1.9266088,-2.0
410,-1.7458544,-2.5465055,-1.9216326,-2.0
411,-1.799997,-2.4794014,-1.934636,-2.0
412,-1.7702262,-2.4544718,-1.9400821,-2.0
413,-1.7606055,-2.6094472,-1.9314295,-2.0
414,-1.7881889,-2.4983606,-1.9559023,-2.0
415,-1.803699,-2.6866724,-1.960048,-2.0
416,-1.8430539,-2.6475368,-2.0140264,-2.0
417,-1.7963489,-2.678101,-2.0029907,-2.0
418,-1.7890205,-2.8133929,-1.9838791,-2.0
419,-1.7238299,-2.71647,-2.0020144,-2.0
420,-1.7103764,-2.5696034,-1.9990458,-2.0
421,-1.8029227,-2.661436,-1.9984682,-2.0
422,-1.8151426,-2.6532702,-1.9549915,-2.0
423,-1.7940048,-2.690093,-1.9834117,-2.0
424,-1.6677358,-2.7945564,-1.9587,-2.0
425,-1.6640774,-2.7388527,-1.9580673,-2.0
426,-1.6796712,-2.593452,-1.9913276,-2.0
427,-1.8367537,-2.8076863,-2.006949,-2.0
428,-1.792401,-2.6947389,-1.8861654,-2.0
429,-1.6689415,-2.6794658,-1.9397612,-2.0
430,-1.7737155,-2.660477,-1.9115189,-2.0
431,-1.7435994,-2.7109585,-1.9969087,-2.0
432,-1.8044565,-2.6406095,-1.9624708,-2.0
433,-1.7635779,-2.6907547,-1.9631689,-2.0
434,-1.7199371,-2.8052742,-1.9983786,-2.0
435,-1.7464496,-2.9014976,-2.0247266,-2.0
436,-1.7821982,-2.7213774,-2.078527,-2.0
437,-1.8876826,-2.7558668,-2.105749,-2.0
438,-1.9924102,-3.0063198,-1.9187963,-2.0
439,-1.8673452,-2.934931,-1.1464378,-2.0
440,-1.4988997,-1.8201057,0.1277897,0.0
441,-0.4963325,-0.31355852,0.07809973,0.0
442,-0.03439834,-0.1517909,0.029851578,0.0
443,-0.04994083,0.03874117,-0.021213898,0.0
444,-0.07345307,-0.028067075,-0.019839762,0.0
445,-0.040053796,-0.0018843085,0.0020947745,0.0
446,-0.0516769,0.029562717,-0.0053501334,0.0
447,0.005472069,0.085230164,-0.006038724,0.0
448,0.037029,-0.08750221,-0.0006212606,0.0
449,-0.10085946,-0.07485697,-0.015484803,0.0
450,-0.113109365,-0.1371407,0.0021382193,0.0
451,-0.062114462,-0.14573014,-0.014779119,0.0
452,0.041144904,-0.0068929456,-0.01179052,0.0
453,-0.110192254,-0.102292486,-0.005511734,0.0
454,-0.052837297,-0.056888092,0.000772618,0.0
455,-0.035751425,-0.12625013,-0.01988538,0.0
456,0.02831658,0.03088418,0.007173834,0.0
457,0.049000375,-0.06299708,-0.017110545,0.0
458,0.019224139,0.08340304,-0.0055285986,0.0
459,0.077275686,0.14953677,0.0017308671,0.0
460,0.022724649,-0.08768933,-0.02810033,0.0
461,-0.0069734775,-0.16062228,-0.00040736076,0.0
462,-0.045319304,-0.15320873,-0.014595994,0.0
463,-0.009215083,-0.07616426,0.02340883,0.0
464,0.078800306,0.06256079,-0.009094943,0.0
465,0.020040432,0.14312837,-0.011350314,0.0
466,0.062208217,-0.0018216547,0.040823262,0.0
467,0.088659376,-0.060104113,0.073957406,0.0
468,0.064991124,-0.089226075,0.17846824,0.0
469,0.21538524,0.22576512,0.5808761,0.0
470,0.32540888,0.72827214,1.1887946,2.0
471,0.77944505,1.2310691,1.155013,2.0
472,0.98062724,1.5440161,1.1631522,2.0
473,1.085924,1.6174413,1.1495872,2.0
474,1.0875198,1.4831017,1.1271124,2.0
475,1.0798398,1.6175697,1.1698338,2.0
476,1.1020999,1.579341,1.1527776,2.0
477,1.0788051,1.5705051,1.1529748,2.0
478,1.1130731,1.566076,1.1486539,2.0
479,1.0994354,1.594684,1.1668663,2.0
480,1.1244916,1.5785947,1.1925546,2.0
481,1.0518535,1.5892062,1.1707773,2.0
482,1.0995808,1.5977604,1.178157,2.0
483,1.0643184,1.4140418,1.1692163,2.0
484,1.0548995,1.5499961,1.1974342,2.0
485,1.0381784,1.641986,1.1689743,2.0
486,1.0242707,1.4681503,1.2262735,2.0
487,1.0687431,1.4253074,1.272852,2.0
488,1.2021888,1.6810511,1.2555833,2.0
489,1.1574438,1.5873668,1.2831905,2.0
490,1.0799689,1.5988992,1.3004143,2.0
491,1.1970469,1.8582876,1.2952675,2.0
492,1.2539603,1.8158985,1.3167262,2.0
493,1.2416852,1.7509913,1.3302636,2.0
494,1.2682002,1.7596928,1.379136,2.0
495,1.2319462,1.8883592,1.3939083,2.0
496,1.2396623,1.8708586,1.3914661,2.0
497,1.2338206,1.89236,1.4014125,2.0
498,1.2517974,1.8982977,1.4071096,2.0
499,1.2461712,1.9345973,1.4650553,2.0
500,1.2432369,1.9347486,1.4929299,2.0
501,1.2504554,2.1523874,1.5035081,2.0
502,1.2961143,2.045334,1.5272313,2.0
503,1.2537999,1.9071217,1.518298,2.0
504,1.3426951,1.9382799,1.5865006,2.0
505,1.3725069,2.0957808,1.5526372,2.0
506,1.3607544,1.9974174,1.571642,2.0
507,1.4368315,2.1391923,1.5967096,2.0
508,1.4100144,2.123791,1.6235902,2.0
509,1.3732907,2.1397288,1.6409905,2.0
510,1.50967,2.1889908,1.6726439,2.0
511,1.5487797,2.323067,1.6621237,2.0
512,1.5008215,2.4214528,1.678416,2.0
513,1.5343593,2.3975422,1.705435,2.0
514,1.6479713,2.3581874,1.6858662,2.0
515,1.5360541,2.1718965,1.7164803,2.0
516,1.5068936,2.437397,1.713062,2.0
