step,x1_real,x2_real,u_real,x1_ref
326,-1.7084668,-2.5870886,-1.9365712,-1.9876769289225082
327,-1.8580614,-2.6680787,-1.9076731,-1.9696155060244163
328,-1.809721,-2.6401126,-1.9905033,-1.9436231366470833
329,-1.7991197,-2.7161393,-1.9705635,-1.9098044828881477
330,-1.8069547,-2.8111234,-1.933712,-1.8682957205302135
331,-1.8816288,-2.8171122,-1.8512758,-1.8192639907090364
332,-1.7838533,-2.8201048,-1.8731763,-1.762906726895164
333,-1.7638177,-2.4530866,-1.9008567,-1.6994508598990288
334,-1.6578695,-2.5294259,-1.8966004,-1.6291519041006717
335,-1.6804702,-2.6068463,-1.8423009,-1.5522929285835132
336,-1.6594856,-2.5174077,-1.8046314,-1.4691834173150664
337,-1.6721247,-2.392563,-1.7274027,-1.380158022964224
338,-1.6364858,-2.3697724,-1.6620322,-1.2855752193730792
339,-1.5887333,-2.1996455,-1.535064,-1.1858158581092804
340,-1.5469567,-2.0389855,-1.4248238,-1.0812816349111949
341,-1.4055558,-2.035232,-1.2087818,-0.9723934722009376
342,-1.2294751,-1.8256117,-1.1273636,-0.8595898241783438
343,-1.0519114,-1.5222297,-0.9341296,-0.7433249113206545
344,-0.8506557,-1.4214219,-0.7776896,-0.6240668913969741
345,-0.7715222,-1.1010009,-0.62048703,-0.5022959743621588
346,-0.6153893,-0.86357147,-0.43299565,-0.3785024887208195
347,-0.49057013,-0.683569,-0.25943515,-0.2531849071474981
348,-0.3805266,-0.3782381,-0.093044184,-0.12684783931312904
349,-0.23577774,-0.21748936,0.040053576,-4.898587196589413e-16
350,-0.036794856,-0.15233184,0.008457183,0.0
351,-0.008890543,-0.021113895,0.007051088,0.0
352,0.0027607747,-0.10413331,-0.016641943,0.0
353,0.0060535558,0.16096964,-0.008873496,0.0
354,-0.010174062,0.07436964,-0.017344955,0.0
355,0.028996069,0.0011679528,-0.024343127,0.0
356,-0.0069558094,0.020227779,-0.026669644,0.0
357,0.028220763,0.03578549,-0.013474179,0.0
358,0.007974141,-0.19616923,0.008629899,0.0
359,-0.048958346,-0.09400242,-0.008602681,0.0
360,-0.015957456,-0.13195229,0.0046140123,0.0
361,-0.06715606,0.020694347,0.0052354047,0.0
362,0.031213388,0.023778621,-0.034174073,0.0
363,0.0044694375,-0.075842,-0.023371143,0.0
364,-0.035346486,-0.096355125,0.004338479,0.0
365,-0.15391128,0.012637634,0.0038284778,0.0
366,0.073745556,-0.06394896,-0.0036245908,0.0
367,0.061630923,-0.047865152,-0.01478396,0.0
368,0.03727786,0.12868138,-0.022820715,0.0
369,-0.06477007,-0.037950713,-0.006181191,0.0
370,-0.008483717,-0.15587203,-0.0073177493,0.0
371,-0.071792655,0.036750346,0.010286536,0.0
372,-0.026848238,0.07035935,0.007559805,0.0
373,-0.0054573347,-0.060463775,0.014387559,0.0
374,-0.028609397,-0.08244321,-0.03780323,0.0
375,-0.044447828,-0.23118521,-0.061584856,0.0
376,-0.047446504,0.0033190802,0.018035397,0.0
377,-0.0568327,0.018164542,-0.014922966,0.0
378,-0.029098282,0.1146168,-0.13071732,0.0
379,0.029248025,-0.045828164,-0.46469623,0.0
380,-0.26591694,-0.47751802,-1.0536836,-2.0
381,-0.5806522,-1.0950012,-1.042219,-2.0
382,-0.8424875,-1.3943489,-0.9859123,-2.0
383,-0.93637174,-1.3489456,-0.90675765,-2.0
384,-0.8613822,-1.3921032,-1.020264,-2.0
385,-0.96206564,-1.3525493,-1.0122527,-2.0
386,-0.92143303,-1.2945243,-1.0124811,-2.0
387,-0.9229635,-1.5362507,-1.1006025,-2.0
388,-1.0024858,-1.483625,-1.0710231,-2.0
389,-1.0628346,-1.4217849,-1.0911956,-2.0
