step,x1_real,x2_real,u_real,x1_ref
340,-1.4041337,-1.9124974,-1.2745832,-1.0812816349111949
341,-1.285961,-1.672559,-1.110126,-0.9723934722009376
342,-1.0977991,-1.566936,-0.98139656,-0.8595898241783438
343,-0.9982129,-1.4130306,-0.8339984,-0.7433249113206545
344,-0.8551253,-1.3251724,-0.68491477,-0.6240668913969741
345,-0.73301107,-0.9708827,-0.5072463,-0.5022959743621588
346,-0.54102355,-0.7121546,-0.35697064,-0.3785024887208195
347,-0.42197284,-0.5773384,-0.1965397,-0.2531849071474981
348,-0.2953081,-0.3191167,-0.06423603,-0.12684783931312904
349,-0.21648948,-0.0695308,0.01986352,-4.898587196589413e-16
350,0.009059138,0.11938873,-0.00033996356,0.0
351,0.08494085,0.19300176,-0.012749176,0.0
352,-0.042998247,0.07391145,-0.012499838,0.0
353,-0.057573404,-0.041515667,-0.019393073,0.0
354,-0.050860625,-0.22015546,0.00063936465,0.0
355,0.046602983,0.013172299,0.0014229608,0.0
356,-0.023527462,0.12613341,-0.00050659134,0.0
357,-0.07236803,-0.11529606,0.0035021796,0.0
358,-0.060983174,0.08314319,-0.010143274,0.0
359,-0.08526688,-0.003302599,-0.004993368,0.0
360,-0.06950157,0.07682476,-0.013876008,0.0
361,-0.032616936,-0.02603995,0.003267462,0.0
362,-0.015742913,0.07549729,-0.0158081,0.0
363,-0.015085192,0.15210165,-0.021126233,0.0
364,-0.010677388,-0.112841934,-0.005011531,0.0
365,0.0029811617,0.020030104,-0.009577707,0.0
366,-0.18278785,-0.039508436,-0.012949238,0.0
367,-0.04926765,0.10184194,-0.01007272,0.0
368,-0.0953799,-0.097410634,-0.005899026,0.0
369,-0.1049966,-0.06839142,-0.008726665,0.0
370,-0.09956799,-0.081325285,-0.015334581,0.0
371,-0.058181286,0.027587092,-0.007928984,0.0
372,-0.037240162,-0.051519424,-0.009806888,0.0
373,-0.04964432,-0.057030108,-0.044521917,0.0
374,-0.01252868,-0.016924985,0.00074195024,0.0
375,-0.021551898,0.06761501,-0.012482324,0.0
376,0.06442946,0.22079442,-0.015707102,0.0
377,0.09744639,0.07570818,-0.07698906,0.0
378,0.0028394302,0.024911495,-0.28845417,0.0
379,-0.1747015,-0.13372643,-0.800363,0.0
380,-0.47070315,-0.8141756,-1.4809982,-2.0
381,-1.0335057,-1.6726658,-1.4831374,-2.0
382,-1.1345176,-1.8982428,-1.4743047,-2.0
383,-1.1774724,-1.9047772,-1.4826865,-2.0
384,-1.1984483,-2.0704613,-1.472466,-2.0
385,-1.2745414,-2.009751,-1.495354,-2.0
386,-1.2731305,-2.0675333,-1.4958758,-2.0
387,-1.2809088,-2.1722348,-1.5130037,-2.0
388,-1.4059862,-2.2065341,-1.513141,-2.0
389,-1.4690152,-1.9996282,-1.5432965,-2.0
390,-1.4163793,-2.2841911,-1.5362313,-2.0
391,-1.452925,-2.131188,-1.5769186,-2.0
392,-1.4112223,-2.2920763,-1.6210608,-2.0
393,-1.4691806,-2.3818917,-1.6350065,-2.0
394,-1.5249779,-2.1762803,-1.6262418,-2.0
395,-1.5178617,-2.3012764,-1.6705476,-2.0
396,-1.5674516,-2.1620734,-1.6752833,-2.0
397,-1.5431265,-2.2621045,-1.705315,-2.0
398,-1.4649704,-2.2789187,-1.7283831,-2.0
399,-1.5262642,-2.2402055,-1.7194117,-2.0
400,-1.4634492,-2.4242337,-1.7524482,-2.0
401,-1.4987617,-2.3906062,-1.7856863,-2.0
402,-1.6430926,-2.3907158,-1.7929034,-2.0
403,-1.5543821,-2.544475,-1.7971457,-2.0
404,-1.5931368,-2.3473818,-1.8570384,-2.0
405,-1.6766149,-2.699899,-1.8262441,-2.0
406,-1.6599765,-2.5757246,-1.8681412,-2.0
407,-1.7478919,-2.6111736,-1.8832787,-2.0
408,-1.7279768,-2.6566634,-1.8941855,-2.0
409,-1.77196,-2.664633,-1.905209,-2.0
410,-1.6702652,-2.4484322,-1.9231402,-2.0
411,-1.7661201,-2.6698773,-1.9499376,-2.0
412,-1.663008,-2.6855245,-1.9320359,-2.0
413,-1.7256912,-2.510732,-1.9622116,-2.0
414,-1.7572335,-2.6225595,-1.9700549,-2.0
415,-1.7505883,-2.6111088,-1.9341937,-2.0
416,-1.8025808,-2.6725526,-1.986146,-2.0
417,-1.7788221,-2.794989,-1.9784753,-2.0
418,-1.8874308,-2.558401,-1.9550469,-2.0
419,-1.78382,-2.689438,-2.0002222,-2.0
420,-1.76528,-2.6956112,-1.981486,-2.0
421,-1.8103642,-2.5769107,-1.9713567,-2.0
422,-1.7929326,-2.698298,-1.9858289,-2.0
423,-1.7936894,-2.6594732,-1.9677621,-2.0
424,-1.7890961,-2.596984,-1.9234815,-2.0
425,-1.7380437,-2.9052215,-1.9833776,-2.0
426,-1.7772245,-2.6265802,-1.9440203,-2.0
427,-1.8026428,-2.6331604,-1.9159894,-2.0
428,-1.7190125,-2.548157,-1.9389234,-2.0
429,-1.7940104,-2.623405,-1.9477886,-2.0
430,-1.759348,-2.8328152,-1.9393266,-2.0
431,-1.8196881,-2.591056,-1.9394344,-2.0
432,-1.7450603,-2.7350857,-1.9566122,-2.0
433,-1.8093784,-2.8193998,-1.9769932,-2.0
434,-1.8759261,-2.7544057,-2.021093,-2.0
435,-1.7764667,-2.8776288,-2.0227787,-2.0
436,-1.7956501,-2.7065432,-2.0459955,-2.0
437,-1.8471532,-2.7334526,-2.099813,-2.0
438,-1.8503205,-2.8492932,-1.9135699,-2.0
439,-1.699748,-2.6730459,-1.1428915,-2.0
440,-1.303195,-1.7896023,0.10783021,0.0
441,-0.569859,-0.4871211,0.08817052,0.0
442,-0.11640303,-0.2486776,0.013107641,0.0
443,-0.10623855,0.08522458,0.006176129,0.0
444,-0.01377729,-0.110881075,-0.01667173,0.0
445,0.023711238,-0.14316203,-0.024327334,0.0
446,-0.0896202,0.09836147,-0.018029038,0.0
447,-0.025287973,0.055220682,-0.021606393,0.0
448,0.037342228,-0.051165022,-0.008076096,0.0
449,0.025632808,-0.013522803,-0.015225154,0.0
450,-0.005845184,-0.003125586,-0.022518449,0.0
451,-0.041716054,-0.069533,-0.0034376588,0.0
452,-0.03774536,0.008526757,-0.0036774343,0.0
453,-0.06269102,0.07228194,-0.019514497,0.0
454,-0.08801663,-0.056623865,-0.012632691,0.0
455,-0.038871862,0.15101483,-0.008346139,0.0
456,0.024297806,0.19310363,-0.015778117,0.0
457,0.024579575,0.033721056,-0.02062238,0.0
458,-0.027491571,0.0008805015,-0.007898161,0.0
459,-0.007049924,-0.082265325,-0.012534771,0.0
460,-0.017426362,-0.028980555,-0.0062128017,0.0
461,-0.04560875,-0.2538124,0.0045396965,0.0
462,-0.030034,0.22938533,0.012358621,0.0
463,0.026212351,0.08203314,-0.017820055,0.0
464,-0.0017924629,0.17600438,-0.00037930813,0.0
465,0.04704168,0.21302907,-0.018696425,0.0
466,0.10171861,0.005383036,0.0004982962,0.0
467,-0.019751979,0.059418615,0.02885447,0.0
468,-0.010155187,-0.036436282,0.19180936,0.0
469,0.07806311,0.17152296,0.6031853,0.0
470,0.3990821,0.68771803,1.1884929,2.0
471,0.7085026,1.4377469,1.1660659,2.0
472,0.9407351,1.410013,1.169954,2.0
473,1.039045,1.492387,1.1480556,2.0
474,1.0021573,1.5547973,1.1211822,2.0
475,1.0137312,1.4096322,1.1519475,2.0
476,1.0863464,1.6831721,1.1046277,2.0
477,1.0205497,1.7033997,1.1435525,2.0
478,1.0856848,1.6131611,1.1424018,2.0
479,1.0003655,1.4720354,1.1410677,2.0
480,1.0371038,1.4137626,1.1583517,2.0
481,1.0375217,1.5075486,1.1758437,2.0
482,1.0594913,1.5575222,1.1718996,2.0
483,0.95414764,1.5530498,1.1713432,2.0
484,1.0025294,1.589512,1.22029,2.0
485,1.0763515,1.6433655,1.1852871,2.0
486,1.0980706,1.7225963,1.2204032,2.0
487,1.0576003,1.7816263,1.2288094,2.0
488,1.0445944,1.7499995,1.2302605,2.0
489,1.0378225,1.7444274,1.2467332,2.0
490,1.0873864,1.8363864,1.2748514,2.0
491,1.1488473,1.9056314,1.3128426,2.0
492,1.2250522,1.8395745,1.3105252,2.0
493,1.1972743,1.7469922,1.335924,2.0
494,1.1862075,1.8490412,1.3437133,2.0
495,1.2272397,1.719146,1.3786981,2.0
496,1.3355055,2.0979064,1.401742,2.0
497,1.4367198,2.1427758,1.4067436,2.0
